SEXO,ESTADO,SEM_CURSADOS,CREDITOS,APROBO,PONDERADO,BECA_VIGENTE,ESTADO_CIVIL_D,ESTADO_CIVIL_S,FFH,COLEGIO_PRIVADO,CRED_X_SEM,HRS_FALTA_RATIO,EDAD,IDH,POR_POBREZA,POR_POBREZA_EXTREMA,Tasa_Analfabetismo,Tasa_Desempleo2019
0,-1,1,11,0,1.4364,0,0,1,True,True,11.0,0.44,24.0,0.6668,4.7,0.8,3.1,3.4
1,1,16,233,41,13.403,0,0,1,False,True,15.0,0.13,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,21,298,73,13.705,0,0,1,False,True,14.0,0.11,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,43,11,15.72,0,0,1,False,False,11.0,0.0,22.0,0.576,21.7,1.7,8.6,3.4
0,-1,1,22,3,9.0073,0,0,1,False,True,22.0,0.09,16.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,7,1,9.1571,0,0,1,False,True,7.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,226,71,14.316,0,0,1,True,False,14.0,0.04,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,3,32,8,15.13,0,0,1,False,False,11.0,0.0,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,48,4,5.865,0,0,1,False,True,12.0,0.24,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,7,1,7.9286,0,0,1,False,True,7.0,0.12,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,148,40,16.288,0,0,1,False,False,11.0,0.18,29.0,0.8372,0.5,0.0,4.4,3.4
0,-1,4,52,8,8.79,0,0,1,True,True,13.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,54,12,9.676,0,0,1,False,True,14.0,0.04,17.0,0.5856,15.7,3.3,3.1,3.4
1,-1,2,26,3,9.6,0,0,1,False,False,13.0,0.09,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,193,51,17.159,0,0,1,False,False,15.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,169,44,14.0452,1,0,1,False,True,19.0,0.07,23.0,0.6498,6.2,0.7,3.1,3.4
1,1,19,266,52,9.7616,0,0,1,False,True,14.0,0.12,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,222,72,13.036,0,0,1,False,True,14.0,0.07,21.0,0.4916,25.8,8.6,3.1,3.4
0,-1,3,40,6,11.2628,0,0,1,False,True,13.0,0.19,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,48,4,8.337,0,0,1,False,True,16.0,0.16,18.0,0.6498,6.2,0.7,3.1,3.4
0,1,12,176,48,15.72,0,0,1,True,True,15.0,0.09,23.0,0.6832,6.2,0.3,4.3,4.4
0,1,3,36,9,14.7641,0,0,1,False,False,12.0,0.0,23.0,0.5856,15.7,3.3,3.1,3.4
0,1,11,218,72,16.3141,0,0,1,False,False,20.0,0.02,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,23,326,73,15.47,0,0,1,False,True,14.0,0.14,22.0,0.7366,5.5,0.1,3.3,3.4
0,1,11,170,42,14.275,0,0,1,False,True,15.0,0.08,23.0,0.8236,0.5,0.0,4.4,3.4
1,-1,4,64,12,11.3968,0,0,1,False,False,16.0,0.13,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,3,0,0.0,0,0,1,False,True,3.0,0.7,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,5,105,34,15.9941,0,0,1,False,False,21.0,0.02,27.0,0.3189,50.8,13.6,6.4,2.2
1,1,17,247,73,15.1708,0,0,1,True,True,15.0,0.05,22.0,0.6668,4.7,0.8,3.1,3.4
0,1,16,264,75,15.843,0,0,1,False,True,16.0,0.05,23.0,0.5325,32.8,6.4,8.6,3.4
0,-1,1,4,0,0.0,0,0,1,False,False,4.0,0.67,19.0,0.7389,1.4,0.0,9.9,1.5
0,-1,2,26,5,12.5418,0,0,1,True,True,13.0,0.01,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,286,57,14.8,0,0,1,False,True,15.0,0.05,22.0,0.6739,6.4,0.5,3.1,3.4
1,1,14,254,73,16.055,1,0,1,False,True,18.0,0.09,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,7,0,9.6571,0,0,1,False,False,7.0,0.04,16.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,50,6,7.838,0,0,1,True,True,12.0,0.14,18.0,0.6498,6.2,0.7,3.1,3.4
0,-1,15,220,46,6.1758,0,0,1,False,True,15.0,0.2,27.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,190,43,13.705,0,0,1,False,True,16.0,0.12,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,260,71,15.31,0,0,1,False,True,14.0,0.05,23.0,0.6582,9.8,0.3,7.1,3.4
1,-1,1,7,1,10.4571,0,0,1,True,True,7.0,0.04,16.0,0.6739,6.4,0.5,3.1,3.4
1,1,16,242,73,16.0133,0,0,1,False,True,15.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,211,66,14.26,0,0,1,False,True,12.0,0.07,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,21,278,66,13.8186,0,0,1,False,False,13.0,0.1,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,297,73,15.7106,0,0,1,False,True,16.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,7,1,11.7843,0,0,1,False,True,7.0,0.2,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,264,73,13.5425,0,0,1,False,True,16.0,0.18,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,4,0,5.82,0,0,1,False,True,4.0,0.17,17.0,0.576,21.7,1.7,8.6,3.4
0,1,15,244,74,16.7,0,0,1,False,False,16.0,0.04,21.0,0.5876,3.1,0.0,2.3,3.4
0,1,4,47,10,11.8114,0,0,1,False,False,12.0,0.0,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,9,150,27,11.1095,0,0,1,False,True,17.0,0.11,20.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,50,12,12.68,0,0,1,False,True,17.0,0.3,19.0,0.6591,8.2,0.2,9.9,1.5
1,-1,2,26,4,0.0,0,0,1,False,True,13.0,0.14,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,266,60,13.32,0,0,1,False,True,14.0,0.05,23.0,0.6637,2.2,0.0,2.3,3.4
1,1,15,249,73,17.71,0,0,1,False,False,17.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,230,75,14.2441,0,0,1,False,True,18.0,0.05,20.0,0.8372,0.5,0.0,4.4,3.4
0,1,12,199,58,16.0257,0,0,1,False,True,17.0,0.07,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,129,22,14.3212,0,0,1,True,False,12.0,0.08,22.0,0.6412,9.1,1.0,3.1,3.4
1,-1,4,64,8,10.6277,0,0,1,False,False,16.0,0.09,17.0,0.768,1.0,0.0,4.3,4.4
0,1,19,282,74,12.79,0,0,1,False,True,15.0,0.08,23.0,0.6832,6.2,0.3,4.3,3.4
0,1,19,284,69,12.73,0,0,1,False,True,15.0,0.04,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,41,4,8.6493,0,0,1,False,True,20.0,0.09,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,6,74,21,12.16,0,0,1,False,True,12.0,0.08,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,281,68,14.1,0,0,1,False,True,15.0,0.14,22.0,0.6832,6.2,0.3,4.3,4.4
1,-1,1,22,2,11.7936,0,0,1,False,True,22.0,0.09,16.0,0.6456,6.4,0.6,3.1,3.4
1,-1,1,22,3,8.4973,0,0,1,False,True,22.0,0.11,18.0,0.3582,49.2,10.4,9.9,3.4
0,1,12,175,35,11.81,0,0,1,False,True,15.0,0.12,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,190,51,13.0771,0,0,1,False,True,14.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,50,14,13.43,0,0,1,False,True,12.0,0.0,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,149,27,12.38,0,0,1,False,False,15.0,0.11,24.0,0.6498,6.2,0.7,3.1,3.4
0,-1,1,19,0,8.1153,0,0,1,False,True,19.0,0.2,18.0,0.6456,6.4,0.6,3.1,3.4
1,1,4,46,16,14.82,0,0,1,False,True,12.0,0.0,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,153,36,14.9818,0,0,1,False,True,15.0,0.04,23.0,0.729,15.2,0.7,4.4,3.4
1,-1,3,62,9,11.0021,0,0,1,False,True,21.0,0.12,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,271,69,15.0757,0,0,1,False,True,14.0,0.17,26.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,242,75,17.02,0,0,1,False,False,15.0,0.01,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,152,46,16.38,0,0,1,False,True,14.0,0.02,22.0,0.6456,6.4,0.6,3.1,3.4
0,-1,2,28,1,6.1693,0,0,1,False,True,14.0,0.27,18.0,0.576,21.7,1.7,8.6,3.4
0,1,12,201,40,13.3014,0,0,1,False,True,17.0,0.1,23.0,0.7584,11.6,0.5,4.4,3.4
0,1,19,260,56,12.2814,0,0,1,True,True,14.0,0.12,22.0,0.6456,6.4,0.6,3.1,3.4
1,1,15,247,73,14.715,0,0,1,False,True,16.0,0.09,21.0,0.5531,25.9,2.5,9.9,3.4
1,1,21,310,64,14.4014,0,0,1,False,True,15.0,0.1,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,30,4,12.57,0,0,1,False,True,8.0,0.28,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,46,15,16.4879,0,0,1,False,True,23.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,44,8,11.0559,0,0,1,False,True,22.0,0.12,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,298,76,18.9838,0,0,1,False,True,16.0,0.15,22.0,0.6739,6.4,0.5,3.1,3.4
0,1,16,260,74,16.51,0,0,1,False,True,16.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,203,53,14.785,0,0,1,False,True,16.0,0.06,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,236,73,15.84,0,0,1,False,True,16.0,0.07,22.0,0.6221,16.3,1.5,7.1,3.4
1,1,3,37,14,16.055,0,0,1,False,True,12.0,0.0,24.0,0.6739,6.4,0.5,3.1,3.4
0,-1,2,44,8,9.0014,0,0,1,False,True,22.0,0.12,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,6,89,11,8.8414,0,0,1,False,True,15.0,0.04,19.0,0.6832,6.2,0.3,4.3,3.4
0,1,22,312,65,17.58,0,0,1,True,False,14.0,0.13,21.0,0.6498,6.2,0.7,3.1,3.4
0,1,20,318,73,11.9,0,0,1,False,True,16.0,0.14,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,271,74,14.3775,0,0,1,False,True,14.0,0.1,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,2,8.8245,0,0,1,False,True,22.0,0.17,18.0,0.3393,44.5,8.0,9.9,3.4
0,1,21,284,71,15.71,0,0,1,False,True,14.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,221,72,14.575,0,0,1,False,True,20.0,0.02,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,7,104,19,17.09,0,0,1,True,False,15.0,0.23,21.0,0.6498,6.2,0.7,3.1,3.4
0,1,17,244,60,11.21,0,0,1,False,True,14.0,0.08,23.0,0.576,21.7,1.7,8.6,3.4
1,1,3,38,15,16.2511,0,0,1,False,True,13.0,0.0,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,284,65,16.495,0,0,1,False,True,15.0,0.16,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,242,74,15.676,0,0,1,False,False,14.0,0.06,22.0,0.5856,15.7,3.3,3.1,3.4
0,1,18,279,70,14.8012,0,0,1,False,True,16.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,6,74,21,11.98,0,0,1,False,False,12.0,0.08,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,248,68,13.08,0,0,1,True,False,13.0,0.07,23.0,0.5055,18.7,8.4,3.1,3.4
1,-1,3,48,8,10.4059,0,0,1,False,False,16.0,0.01,19.0,0.7647,8.0,0.3,4.4,3.4
1,1,19,279,74,17.51,0,0,1,False,False,15.0,0.03,23.0,0.699,20.2,1.0,4.4,3.4
1,1,15,243,72,15.1731,0,0,1,True,False,16.0,0.03,22.0,0.3448,42.2,27.0,3.1,3.4
1,1,20,256,70,13.7067,0,0,1,False,False,13.0,0.04,23.0,0.4698,29.6,16.9,3.1,3.4
1,1,12,221,72,15.3944,0,0,1,False,False,18.0,0.01,21.0,0.4919,29.6,4.6,3.1,3.4
1,-1,1,22,4,11.3291,0,0,1,True,False,22.0,0.01,17.0,0.5326,24.8,10.0,3.1,3.4
1,1,13,230,72,17.101,0,0,1,True,False,18.0,0.02,23.0,0.6025,13.4,3.6,3.1,3.4
1,1,15,236,51,12.4879,0,0,1,True,False,16.0,0.02,22.0,0.4048,19.3,9.3,3.1,3.4
1,1,17,258,70,15.174,0,0,1,False,False,15.0,0.02,22.0,0.4242,20.9,7.4,3.1,3.4
0,1,18,254,73,17.29,0,0,1,False,False,14.0,0.03,23.0,0.576,14.3,2.0,3.1,3.4
1,1,13,224,72,15.3105,0,0,1,True,False,17.0,0.05,24.0,0.6739,6.4,0.5,3.1,3.4
1,1,15,233,72,14.65,0,0,1,False,False,16.0,0.03,23.0,0.5531,25.9,2.5,9.9,3.4
1,1,13,225,72,17.4752,0,0,1,True,False,17.0,0.03,23.0,0.6498,6.2,0.7,3.1,3.4
0,-1,1,22,4,11.5855,0,0,1,False,False,22.0,0.01,16.0,0.6342,11.2,1.4,3.1,3.4
1,1,14,225,74,15.31,0,0,1,False,False,16.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,258,74,17.4,0,0,1,False,False,15.0,0.05,25.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,47,6,8.3029,0,0,1,True,False,16.0,0.05,17.0,0.6668,4.7,0.8,3.1,3.4
0,1,12,217,72,17.0253,0,0,1,False,False,18.0,0.03,22.0,0.576,21.7,1.7,8.6,3.4
1,-1,3,46,10,11.11,0,0,1,False,False,15.0,0.01,18.0,0.6435,5.4,0.6,3.1,3.4
1,1,16,239,73,16.184,0,0,1,False,False,15.0,0.05,22.0,0.6209,13.4,1.1,3.1,3.4
1,-1,4,69,15,11.3845,0,0,1,False,False,17.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,5,86,19,12.7682,0,0,1,False,False,17.0,0.08,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,44,14,10.54,0,0,1,True,False,11.0,0.0,24.0,0.6855,6.6,1.0,3.1,3.4
1,1,15,251,76,16.3885,0,0,1,False,False,17.0,0.03,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,8,85,10,7.38,0,0,1,False,True,11.0,0.17,25.0,0.6695,6.2,0.7,3.1,3.4
1,1,15,227,42,14.1153,0,0,1,False,False,15.0,0.15,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,4,9.1595,0,0,1,False,True,22.0,0.04,17.0,0.6739,6.4,0.5,3.1,3.4
1,1,8,98,18,12.0132,0,0,1,False,True,12.0,0.05,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,59,5,2.7377,0,0,1,False,True,15.0,0.37,23.0,0.6966,7.7,0.2,3.3,3.4
1,1,14,231,74,14.49,0,0,1,False,False,16.0,0.06,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,225,74,17.73,1,0,1,False,True,14.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,116,22,9.78,0,0,1,False,True,13.0,0.16,23.0,0.6435,5.4,0.6,3.1,3.4
1,1,17,240,62,15.2,0,0,1,False,False,14.0,0.06,26.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,4,10.0845,0,0,1,False,True,22.0,0.15,17.0,0.6591,8.2,0.2,9.9,3.4
1,1,7,108,35,18.2,0,0,1,False,False,15.0,0.15,22.0,0.6644,5.2,0.5,3.1,3.4
0,1,20,295,70,18.5,0,0,1,False,True,15.0,0.01,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,6,107,31,13.1176,0,0,1,True,False,18.0,0.07,18.0,0.6498,6.2,0.7,3.1,3.4
0,1,9,122,28,13.66,0,0,1,False,False,14.0,0.07,26.0,0.5856,15.7,3.3,3.1,3.4
0,-1,4,59,12,9.725,0,0,1,False,True,15.0,0.11,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,12,196,40,10.32,0,0,1,False,True,16.0,0.18,22.0,0.7647,8.0,0.3,4.4,3.4
0,-1,4,68,13,9.5064,0,0,1,False,True,17.0,0.13,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,230,72,14.3185,0,0,1,False,False,18.0,0.12,22.0,0.7389,1.4,0.0,9.9,3.4
1,1,3,36,7,11.2923,0,0,1,False,True,12.0,0.0,22.0,0.5531,25.9,2.5,9.9,3.4
1,1,16,254,73,17.234,0,0,1,False,True,16.0,0.09,22.0,0.6489,12.8,1.4,8.6,3.4
0,1,17,249,72,16.695,0,0,1,True,False,15.0,0.04,23.0,0.6644,5.2,0.5,3.1,3.4
0,1,18,257,65,16.51,0,0,1,True,True,14.0,0.1,27.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,239,74,14.884,0,0,1,False,True,16.0,0.13,26.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,237,74,17.76,0,0,1,False,False,17.0,0.05,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,257,66,15.9565,0,0,1,False,False,14.0,0.04,32.0,0.7647,8.0,0.3,4.4,3.4
1,1,10,129,24,15.05,0,0,1,False,True,13.0,0.04,22.0,0.6498,6.2,0.7,3.1,3.4
0,1,17,252,73,18.304,0,0,1,False,True,15.0,0.13,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,8,106,18,8.1019,0,0,1,False,True,13.0,0.25,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,222,72,16.6075,0,0,1,False,False,18.0,0.04,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,244,74,17.2579,0,0,1,False,False,17.0,0.07,22.0,0.6644,5.2,0.5,3.1,3.4
1,-1,3,38,8,12.0929,0,0,1,False,True,13.0,0.21,20.0,0.7653,0.3,0.1,3.1,3.4
0,-1,1,22,4,11.7405,0,0,1,False,False,22.0,0.1,20.0,0.5989,3.0,0.0,2.3,3.4
1,1,18,251,70,16.427,0,0,1,False,False,14.0,0.08,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,231,58,12.76,0,0,1,False,True,14.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,6,2,13.21,0,0,1,False,False,6.0,0.16,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,4,10.8209,0,0,1,False,True,22.0,0.22,23.0,0.6456,6.4,0.6,3.1,3.4
0,1,21,296,67,14.6,0,0,1,True,True,14.0,0.06,23.0,0.6632,4.3,1.1,3.1,3.4
0,1,18,258,72,14.3253,0,0,1,False,True,14.0,0.09,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,243,73,18.02,0,0,1,False,True,14.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,206,69,16.705,0,0,1,False,False,16.0,0.08,22.0,0.7389,1.4,0.0,9.9,3.4
1,-1,1,20,0,8.1295,0,0,1,False,True,20.0,0.2,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,26,4,12.35,0,0,1,False,True,13.0,0.27,20.0,0.576,21.7,1.7,8.6,3.4
0,1,17,245,57,13.74,0,0,1,False,True,14.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,32,4,0.0,0,0,1,True,True,8.0,0.37,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,223,70,17.815,0,0,1,False,True,17.0,0.05,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,125,24,15.9,0,0,1,True,True,12.0,0.22,24.0,0.6498,6.2,0.7,3.1,3.4
1,1,18,271,67,16.1163,0,0,1,False,True,15.0,0.12,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,57,16,13.185,0,0,1,False,False,19.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,220,73,16.3787,0,0,1,False,True,17.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,208,56,14.08,0,0,1,False,True,17.0,0.17,24.0,0.6498,6.2,0.7,3.1,3.4
1,1,9,115,21,12.86,0,0,1,False,True,13.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,32,7,11.774,0,0,1,False,True,11.0,0.23,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,229,59,12.4,0,0,1,False,True,15.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,177,39,13.755,0,0,1,False,True,13.0,0.11,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,276,75,15.84,0,0,1,False,True,15.0,0.11,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,150,33,13.8692,0,0,1,False,True,19.0,0.11,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,265,73,16.3343,0,0,1,False,True,16.0,0.11,23.0,0.6498,6.2,0.7,3.1,3.4
1,1,21,266,61,17.12,0,0,1,False,False,13.0,0.11,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,33,3,1.6627,0,0,1,False,True,16.0,0.35,19.0,0.7647,8.0,0.3,4.4,3.4
0,1,7,63,16,13.0829,0,0,1,True,False,9.0,0.11,31.0,0.6362,7.4,0.9,3.1,3.4
1,1,14,260,74,17.2793,0,0,1,False,False,19.0,0.07,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,232,74,15.043,0,0,1,False,True,15.0,0.13,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,223,73,16.2082,0,0,1,False,True,20.0,0.07,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,86,19,12.0086,0,0,1,False,False,11.0,0.06,23.0,0.6004,19.9,2.4,12.6,3.4
0,1,9,108,23,13.4514,0,0,1,False,False,12.0,0.14,30.0,0.6832,6.2,0.3,4.3,3.4
0,-1,1,18,3,10.0438,0,0,1,True,False,18.0,0.16,20.0,0.7622,0.7,0.0,3.1,3.4
0,-1,5,78,11,11.3833,0,0,1,False,False,16.0,0.2,23.0,0.6004,19.9,2.4,12.6,3.4
1,1,7,104,16,8.36,0,0,1,False,True,15.0,0.19,26.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,3,9.0768,0,0,1,False,True,22.0,0.06,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,167,40,13.4114,0,0,1,False,True,14.0,0.15,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,11,1,5.16,0,0,1,False,True,6.0,0.01,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,225,66,10.36,0,0,1,False,True,13.0,0.11,23.0,0.6489,12.8,1.4,8.6,3.4
0,-1,1,10,0,4.303,0,0,1,False,True,10.0,0.41,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,43,4,6.5671,0,0,1,False,True,14.0,0.19,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,266,72,15.3206,0,0,1,False,False,15.0,0.08,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,153,40,15.0988,0,0,1,False,True,12.0,0.18,27.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,54,7,6.26,0,0,1,False,True,14.0,0.1,17.0,0.6498,6.2,0.7,3.1,3.4
0,1,18,268,51,13.26,0,0,1,False,True,15.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,6,14.5268,0,0,1,False,True,22.0,0.03,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,257,70,16.8028,0,0,1,False,True,15.0,0.09,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,264,72,14.3759,0,0,1,False,False,16.0,0.04,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,3,43,6,9.455,0,0,1,False,True,14.0,0.0,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,217,52,15.8,0,0,1,False,True,13.0,0.13,23.0,0.6739,6.4,0.5,3.1,3.4
1,1,15,236,74,15.5153,0,0,1,False,True,16.0,0.02,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,10,145,32,10.6025,0,0,1,True,False,14.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,245,73,16.0945,0,0,1,False,True,15.0,0.05,22.0,0.7653,0.3,0.1,3.1,3.4
1,-1,7,111,28,14.3029,0,0,1,False,True,16.0,0.04,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,284,76,19.75,0,0,1,True,True,17.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,231,74,14.8,0,0,1,False,True,18.0,0.04,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,218,72,16.088,0,0,1,True,True,16.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,206,53,13.615,1,0,1,False,True,16.0,0.14,22.0,0.7389,1.4,0.0,9.9,3.4
0,1,15,218,45,15.485,0,0,1,False,True,15.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,242,74,16.8733,0,0,1,False,True,20.0,0.06,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,243,63,15.335,0,0,1,False,True,14.0,0.05,22.0,0.6456,6.4,0.6,3.1,3.4
0,1,18,235,49,13.28,0,0,1,False,True,13.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,247,72,17.2219,0,0,1,False,True,18.0,0.08,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,9,133,28,13.882,0,0,1,False,True,15.0,0.08,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,242,75,18.01,0,0,1,False,True,15.0,0.04,21.0,0.576,21.7,1.7,8.6,3.4
0,1,18,263,71,15.6581,0,0,1,False,True,15.0,0.13,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,228,72,14.8068,0,0,1,False,True,18.0,0.02,21.0,0.6695,6.2,0.7,3.1,3.4
0,-1,7,96,20,11.0533,0,0,1,False,True,14.0,0.06,18.0,0.6739,6.4,0.5,3.1,3.4
0,1,14,227,73,15.53,0,0,1,False,True,16.0,0.05,21.0,0.6695,6.2,0.7,3.1,3.4
0,1,19,262,70,15.1,0,0,1,False,True,14.0,0.08,22.0,0.6498,6.2,0.7,3.1,3.4
1,1,6,69,16,12.22,0,0,1,True,True,12.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,236,72,16.0556,0,0,1,False,True,17.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,20,288,62,16.0814,0,0,1,False,False,14.0,0.15,21.0,0.6435,5.4,0.6,3.1,3.4
1,1,17,246,74,17.8525,0,0,1,False,True,14.0,0.04,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,256,73,16.696,0,0,1,False,True,15.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,5,92,16,10.4295,0,0,1,True,True,18.0,0.1,19.0,0.6456,6.4,0.6,3.1,3.4
0,1,11,159,38,14.5456,0,0,1,True,True,14.0,0.05,24.0,0.7622,0.7,0.0,3.1,3.4
